frame,pts_seconds,gray_mean,mean_absolute_difference
870,36.250,42.9018,21.3400
871,36.292,42.9730,0.5103
872,36.333,43.5628,20.4461
873,36.375,43.5805,0.0814
874,36.417,43.5511,0.1214
875,36.458,11.5900,33.1169
876,36.500,11.6058,0.0731
877,36.542,18.3090,10.0876
878,36.583,18.3163,0.0650
879,36.625,18.2977,0.0596
880,36.667,65.5074,52.6307
881,36.708,65.5156,0.5821
882,36.750,12.8044,53.7117
883,36.792,12.7780,0.1007
884,36.833,12.7881,0.1029
885,36.875,63.9203,53.4291
886,36.917,64.0196,0.4789
887,36.958,48.5294,48.7736
888,37.000,48.6023,0.6377
889,37.042,48.6833,0.4483
890,37.083,30.5392,25.3454
891,37.125,30.4855,0.4397
892,37.167,13.8099,19.9034
893,37.208,13.8135,0.0776
894,37.250,13.8144,0.0850
895,37.292,26.8372,18.6238
896,37.333,26.8278,0.1745
897,37.375,27.0742,2.2586
898,37.417,27.0842,0.1842
899,37.458,27.1199,0.1257
900,37.500,26.9005,3.1851
901,37.542,26.8888,0.1001
902,37.583,25.9121,3.0246
903,37.625,25.9166,0.0773
904,37.667,25.8766,0.1441
905,37.708,25.5103,2.3653
906,37.750,25.4923,0.0859
907,37.792,25.4934,0.0473
908,37.833,26.5536,3.0318
909,37.875,26.5976,0.1971
910,37.917,29.8277,4.2902
911,37.958,29.8873,0.1915
912,38.000,29.9273,0.2439
913,38.042,34.3212,4.9721
914,38.083,34.2830,0.1783
915,38.125,33.8904,3.3121
916,38.167,33.9321,0.1529
917,38.208,33.8907,0.1097
918,38.250,37.5652,5.9240
919,38.292,37.3050,0.8253
920,38.333,38.2264,3.1813
921,38.375,38.2523,0.0918
922,38.417,38.1959,0.1487
923,38.458,42.1068,6.1997
924,38.500,42.1539,0.2867
925,38.542,28.6913,17.6511
926,38.583,28.7779,0.2908
927,38.625,28.7436,0.3297
928,38.667,28.6109,17.7309
929,38.708,28.5426,0.3025
930,38.750,40.9610,15.8339
931,38.792,40.9696,0.2044
932,38.833,40.8913,0.1929
933,38.875,45.0866,8.4634
934,38.917,45.1183,0.3577
935,38.958,47.3232,8.4975
936,39.000,47.3465,0.0834
937,39.042,47.3930,0.0552
938,39.083,50.8998,11.2114
939,39.125,50.8410,0.3872
940,39.167,58.2478,9.7841
941,39.208,58.3523,0.2579
942,39.250,58.3548,0.2637
943,39.292,61.1749,11.0771
944,39.333,61.0528,0.3805
945,39.375,62.2436,7.8174
946,39.417,62.2873,0.1377
947,39.458,62.2376,0.1721
948,39.500,62.7200,8.8926
949,39.542,62.6603,0.3059
950,39.583,62.7422,9.2469
951,39.625,62.8444,0.2326
952,39.667,62.8655,0.2436
953,39.708,60.7296,9.3755
954,39.750,60.6297,0.3437
955,39.792,61.5306,8.1256
956,39.833,61.5507,0.0535
957,39.875,61.5611,0.0124
958,39.917,59.9981,9.4847
959,39.958,60.0154,0.0523
960,40.000,59.9888,0.0726
961,40.042,60.2025,9.8289
962,40.083,60.1920,0.1579
963,40.125,59.0264,7.8741
964,40.167,59.0232,0.1359
965,40.208,59.0184,0.0673
966,40.250,58.3131,8.1793
967,40.292,58.3050,0.0757
968,40.333,58.8374,8.1534
969,40.375,58.8649,0.0826
970,40.417,58.8530,0.0562
971,40.458,57.9772,9.5215
972,40.500,58.0921,0.1806
973,40.542,57.7256,8.3457
974,40.583,57.8093,0.1748
975,40.625,57.8617,0.1097
976,40.667,13.1563,44.9872
977,40.708,13.1660,0.0803
978,40.750,9.4327,4.0311
979,40.792,9.4522,0.0776
980,40.833,9.4314,0.0847
981,40.875,9.4191,0.4672
982,40.917,9.2570,0.2172
983,40.958,9.0980,0.4633
984,41.000,8.9091,0.2467
985,41.042,9.0099,0.1364
986,41.083,9.2980,0.5342
987,41.125,9.3031,0.0614
988,41.167,9.9582,0.9748
989,41.208,9.9640,0.0768
990,41.250,9.9941,0.1101
991,41.292,11.4404,2.4925
992,41.333,11.4329,0.1112
993,41.375,10.0779,2.5981
994,41.417,10.0753,0.1350
995,41.458,10.1035,0.0753
996,41.500,83.3401,73.3894
997,41.542,83.2803,1.6313
998,41.583,14.9645,70.2288
999,41.625,14.9626,0.1645
1000,41.667,14.9900,0.0887
1001,41.708,94.7786,81.8704
1002,41.750,94.5471,1.6400
1003,41.792,13.2483,81.8828
1004,41.833,13.3745,0.1840
1005,41.875,13.3503,0.1565
1006,41.917,13.3992,0.1647
1007,41.958,13.8713,2.6086
1008,42.000,13.8610,0.0240
1009,42.042,30.6466,22.0048
1010,42.083,30.7145,0.2000
1011,42.125,30.7325,0.0238
1012,42.167,22.7243,11.3262
1013,42.208,22.7276,0.2573
1014,42.250,22.7626,0.1850
1015,42.292,16.5736,8.4891
1016,42.333,18.0613,2.1965
1017,42.375,14.5757,8.5445
1018,42.417,14.5578,0.1184
1019,42.458,14.5714,0.0998
1020,42.500,22.9497,14.8846
1021,42.542,22.9078,0.3438
1022,42.583,41.8718,19.1117
1023,42.625,41.8775,0.4900
1024,42.667,41.9517,0.4044
1025,42.708,25.0128,17.0800
1026,42.750,25.0897,0.2358
1027,42.792,26.6157,2.1475
1028,42.833,26.6754,0.2221
1029,42.875,26.6701,0.2360
1030,42.917,28.7952,2.6502
1031,42.958,28.8102,0.1984
1032,43.000,29.2137,1.3191
1033,43.042,29.2553,0.1695
1034,43.083,29.2632,0.1850
1035,43.125,28.9402,1.1395
1036,43.167,28.8806,0.1593
1037,43.208,29.1119,2.0848
1038,43.250,29.1468,0.1653
1039,43.292,29.1505,0.0631
1040,43.333,37.5059,37.4347
1041,43.375,37.4306,0.4638
1042,43.417,41.9043,4.6909
1043,43.458,41.9915,0.3546
1044,43.500,41.8206,0.5022
1045,43.542,38.1494,5.6421
1046,43.583,38.0805,0.3512
1047,43.625,38.4831,2.1213
1048,43.667,38.5122,0.1466
1049,43.708,38.4610,0.2335
1050,43.750,42.2227,4.5328
1051,43.792,42.2062,0.4255
1052,43.833,41.5830,3.3639
1053,43.875,41.6343,0.1901
1054,43.917,41.5688,0.1934
1055,43.958,41.9242,3.1306
1056,44.000,41.9221,0.4024
1057,44.042,40.8306,3.6424
1058,44.083,40.8159,0.0840
1059,44.125,40.8306,0.0210
1060,44.167,39.4143,3.4265
1061,44.208,39.3679,0.3185
1062,44.250,37.2688,2.7666
1063,44.292,37.3531,0.2308
1064,44.333,37.3012,0.2992
1065,44.375,37.6788,3.5392
1066,44.417,37.7347,0.1481
1067,44.458,37.7100,0.1662
1068,44.500,34.0052,4.7541
1069,44.542,33.9066,0.2402
1070,44.583,36.9486,3.4092
1071,44.625,37.0002,0.1056
1072,44.667,37.0267,0.1239
1073,44.708,38.1078,3.3508
1074,44.750,38.2137,0.2111
1075,44.792,124.5362,93.0627
1076,44.833,124.7139,0.8117
1077,44.875,124.6343,0.8177
1078,44.917,84.6673,41.1394
1079,44.958,84.6656,0.0165
1080,45.000,96.1414,45.9844
1081,45.042,96.1893,0.1048
1082,45.083,96.1694,0.1033
1083,45.125,74.5351,38.4795
1084,45.167,74.5483,0.2502
1085,45.208,74.1483,15.3186
1086,45.250,74.1544,0.0817
1087,45.292,74.1055,0.0986
1088,45.333,82.0498,17.0935
1089,45.375,81.8549,2.8105
1090,45.417,71.9002,16.7343
1091,45.458,72.0348,0.7494
1092,45.500,72.0512,0.5615
1093,45.542,83.2549,25.1926
1094,45.583,83.1261,0.7532
1095,45.625,80.8779,8.3525
1096,45.667,80.9758,1.1829
1097,45.708,81.1434,0.7252
1098,45.750,70.5367,19.1695
1099,45.792,70.3937,0.5693
1100,45.833,56.5163,24.1499
1101,45.875,56.4047,0.6527
1102,45.917,56.5454,0.3768
1103,45.958,49.2424,17.4076
1104,46.000,49.1134,0.7428
1105,46.042,55.9758,12.9473
1106,46.083,56.1118,0.3908
1107,46.125,56.0702,0.4019
1108,46.167,56.6525,13.6068
1109,46.208,56.5464,0.6752
1110,46.250,60.5823,8.7303
1111,46.292,60.6428,0.4321
1112,46.333,60.4541,0.5140
1113,46.375,49.8859,11.7151
1114,46.417,49.8900,0.3338
1115,46.458,40.3770,9.5186
1116,46.500,39.9158,0.7115
1117,46.542,34.9551,5.4825
1118,46.583,45.5727,33.6250
1119,46.625,45.3337,0.6230
1120,46.667,41.0141,4.3374
1121,46.708,41.0254,0.3973
1122,46.750,45.5308,7.8418
1123,46.792,45.5870,0.2825
1124,46.833,44.9842,4.9577
1125,46.875,46.7922,1.8545
1126,46.917,47.2984,0.7963
1127,46.958,41.2897,9.2257
1128,47.000,41.2626,0.3070
1129,47.042,46.7373,7.3789
1130,47.083,46.7892,0.6033
1131,47.125,47.8709,7.2783
1132,47.167,47.7589,0.3570
1133,47.208,51.5819,3.8487
1134,47.250,40.7633,12.9701
1135,47.292,40.7338,0.1525
1136,47.333,43.3535,7.7142
1137,47.375,43.1787,0.4412
1138,47.417,47.2475,4.0819
1139,47.458,47.2709,0.1321
1140,47.500,48.1603,7.4698
1141,47.542,47.1415,8.9992
1142,47.583,47.0763,0.4657
1143,47.625,41.1661,5.9173
1144,47.667,41.2056,0.4346
1145,47.708,75.5633,46.8257
1146,47.750,75.4730,0.7342
1147,47.792,12.7567,63.6053
1148,47.833,129.1163,116.3599
1149,47.875,129.1873,1.5696
1150,47.917,99.0008,30.1986
1151,47.958,99.1025,1.5616
1152,48.000,11.6511,87.9499
1153,48.042,11.4897,0.3037
1154,48.083,18.8807,9.6195
1155,48.125,16.6936,2.1983
1156,48.167,16.6989,0.1923
1157,48.208,20.3694,11.2019
1158,48.250,19.1277,2.1330
1159,48.292,16.0322,12.2735
1160,48.333,16.0916,0.1132
1161,48.375,18.1146,2.0563
1162,48.417,17.8864,0.2764
1163,48.458,15.7536,9.5273
1164,48.500,21.4962,14.9564
1165,48.542,21.4693,0.1755
1166,48.583,25.5116,12.8224
1167,48.625,25.6007,0.1578
1168,48.667,24.6461,1.0356
1169,48.708,24.6391,0.1224
1170,48.750,28.9711,14.8184
1171,48.792,15.3441,20.8127
1172,48.833,15.3029,0.2362
1173,48.875,12.6952,2.6346
1174,48.917,12.7346,0.1584
1175,48.958,16.1502,8.5589
1176,49.000,16.1555,0.1444
1177,49.042,13.1876,7.1042
1178,49.083,12.7667,0.4597
1179,49.125,12.8461,0.1165
1180,49.167,13.0609,5.4886
1181,49.208,13.0870,0.0857
1182,49.250,14.4386,5.2442
1183,49.292,14.5660,0.1747
1184,49.333,13.4758,5.9442
1185,49.375,13.3544,0.1628
1186,49.417,13.3814,0.0740
1187,49.458,18.2154,9.1445
1188,49.500,18.2328,0.1336
1189,49.542,16.5111,7.6919
1190,49.583,16.3973,0.1951
1191,49.625,12.8847,3.5159
1192,49.667,16.7405,8.7449
1193,49.708,16.7286,0.1124
1194,49.750,16.1420,8.0621
1195,49.792,16.1223,0.0332
1196,49.833,15.7400,0.4212
1197,49.875,15.7172,0.0743
1198,49.917,16.2074,6.0700
1199,49.958,16.2172,0.1246
1200,50.000,63.0462,52.6728
1201,50.042,57.8272,5.2298
1202,50.083,57.7189,0.2467
1203,50.125,72.0363,14.5379
1204,50.167,71.9376,0.2313
1205,50.208,62.4543,12.1005
1206,50.250,62.4949,0.1048
1207,50.292,66.1995,7.4157
1208,50.333,60.9545,5.2745
1209,50.375,61.7146,1.4223
1210,50.417,54.0414,10.8455
1211,50.458,54.0357,0.1253
1212,50.500,31.9382,22.9143
1213,50.542,31.9467,0.0941
1214,50.583,39.9739,8.0341
1215,50.625,22.3782,17.8325
1216,50.667,22.3450,0.0819
1217,50.708,22.5456,2.1309
1218,50.750,22.4415,0.2415
1219,50.792,22.9202,0.5750
1220,50.833,22.9622,0.1000
1221,50.875,20.2811,4.2497
1222,50.917,19.9319,1.4007
1223,50.958,19.9485,0.1723
1224,51.000,25.2863,6.0109
1225,51.042,25.1597,0.2085
1226,51.083,23.6271,1.5572
1227,51.125,23.0880,0.6389
1228,51.167,26.9283,5.4719
1229,51.208,26.9707,0.3751
1230,51.250,19.4334,7.6815
1231,51.292,21.9215,2.5049
1232,51.333,21.7515,0.3411
1233,51.375,20.6179,3.0985
1234,51.417,20.6721,0.3871
1235,51.458,23.2747,3.5487
1236,51.500,23.2758,0.2723
1237,51.542,16.2759,7.0311
1238,51.583,23.1728,7.2739
1239,51.625,23.0972,0.3366
1240,51.667,19.9504,4.0537
1241,51.708,19.9299,0.1747
1242,51.750,9.9319,10.9297
1243,51.792,9.9253,0.0920
1244,51.833,11.7509,1.8355
1245,51.875,9.1768,4.0080
1246,51.917,9.1674,0.0396
1247,51.958,16.8967,8.2254
1248,52.000,16.9669,0.1454
1249,52.042,17.0650,0.1929
1250,52.083,17.0153,0.1474
1251,52.125,36.9794,22.3385
1252,52.167,39.6790,18.4994
1253,52.208,39.1948,0.7281
1254,52.250,37.7587,1.4481
1255,52.292,37.6762,0.5429
1256,52.333,37.0463,13.9836
1257,52.375,37.0629,0.2894
1258,52.417,41.2220,17.6818
1259,52.458,48.1610,21.4003
1260,52.500,48.2124,0.5838
1261,52.542,37.8117,10.4019
1262,52.583,37.9382,0.5491
1263,52.625,42.1957,22.8384
1264,52.667,42.1883,0.2160
1265,52.708,42.6807,16.8168
1266,52.750,42.7829,0.2335
1267,52.792,42.7985,0.2077
1268,52.833,14.1926,32.6546
1269,52.875,14.1871,0.0307
1270,52.917,60.3191,50.0699
1271,52.958,60.3873,0.2359
1272,53.000,60.3385,0.2652
1273,53.042,60.4318,0.3078
1274,53.083,11.3781,50.0394
1275,53.125,78.0467,67.5007
1276,53.167,77.7294,1.6328
1277,53.208,49.8064,46.6585
1278,53.250,50.1005,0.6412
1279,53.292,56.0185,5.9210
1280,53.333,56.6792,1.1945
1281,53.375,34.6508,29.3849
1282,53.417,11.9973,24.7890
1283,53.458,11.9961,0.0935
1284,53.500,11.8367,0.2121
1285,53.542,11.7956,0.0959
1286,53.583,24.4757,17.7343
1287,53.625,24.4863,0.1576
1288,53.667,30.7259,6.8357
1289,53.708,29.1772,1.5719
1290,53.750,29.3247,0.4804
1291,53.792,28.4068,3.4222
1292,53.833,28.3032,0.2113
1293,53.875,28.0884,3.1684
1294,53.917,27.9580,0.4040
1295,53.958,24.9209,3.8450
1296,54.000,22.5171,2.4057
1297,54.042,22.2628,0.4309
1298,54.083,27.6180,5.9413
1299,54.125,27.5682,0.2034
1300,54.167,24.1733,5.5641
1301,54.208,24.4754,0.3632
1302,54.250,26.2382,1.7707
1303,54.292,26.1829,0.2536
1304,54.333,29.6869,3.8073
1305,54.375,27.6784,4.6214
1306,54.417,27.6944,0.0672
1307,54.458,31.9372,4.2448
1308,54.500,32.1194,0.3945
1309,54.542,28.1256,5.3493
1310,54.583,28.1562,0.0957
1311,54.625,32.5737,5.7600
1312,54.667,30.8063,5.5539
1313,54.708,30.8370,0.0577
1314,54.750,31.6269,0.8064
1315,54.792,31.6244,0.0714
1316,54.833,25.1498,14.5775
1317,54.875,25.0744,0.4619
1318,54.917,20.6472,12.9507
1319,54.958,21.0978,0.4862
1320,55.000,21.3184,0.3619
1321,55.042,40.3459,22.3595
1322,55.083,40.3122,0.4072
1323,55.125,36.8239,9.0501
1324,55.167,36.5571,0.3159
1325,55.208,34.4187,2.1486
1326,55.250,38.7922,8.9337
1327,55.292,38.7378,0.5317
1328,55.333,44.9931,8.9676
1329,55.375,44.9014,0.5116
1330,55.417,40.3768,4.5355
1331,55.458,40.4680,1.5505
1332,55.500,45.9288,10.5789
1333,55.542,45.9882,0.2277
1334,55.583,54.4474,12.1697
1335,55.625,51.8380,7.7673
1336,55.667,51.4817,0.6028
1337,55.708,47.2061,4.2789
1338,55.750,47.2442,0.1034
1339,55.792,50.0731,8.2870
1340,55.833,50.1819,0.4007
1341,55.875,55.7884,10.4585
1342,55.917,58.9644,3.2629
1343,55.958,57.9502,1.1360
1344,56.000,50.7895,11.2704
1345,56.042,50.8344,0.6321
1346,56.083,49.6690,7.4325
1347,56.125,49.7171,0.2386
1348,56.167,51.6386,1.9680
1349,56.208,45.9029,10.2567
1350,56.250,45.8689,0.1876
1351,56.292,51.6327,9.8002
1352,56.333,51.7692,0.4383
1353,56.375,51.6264,9.1257
1354,56.417,51.6610,0.2705
1355,56.458,50.8377,1.0260
1356,56.500,47.4220,7.4548
1357,56.542,47.4043,0.1869
1358,56.583,49.5982,8.5939
1359,56.625,49.6421,0.1665
1360,56.667,54.7507,5.1101
1361,56.708,54.8690,0.2100
1362,56.750,47.1400,10.3599
1363,56.792,49.7228,9.1103
1364,56.833,49.6575,0.2720
1365,56.875,42.4077,7.2507
1366,56.917,42.6043,0.2246
1367,56.958,15.2503,28.5256
1368,57.000,15.2945,0.1188
1369,57.042,8.3519,8.5484
1370,57.083,8.3664,0.0575
1371,57.125,6.8595,1.8745
1372,57.167,7.3474,0.4933
1373,57.208,7.4842,0.1599
1374,57.250,8.2110,0.9536
1375,57.292,8.2085,0.1035
1376,57.333,7.4761,1.1473
1377,57.375,7.5352,0.0919
1378,57.417,7.1157,0.4277
1379,57.458,7.2282,1.3098
1380,57.500,7.2665,0.0752
1381,57.542,7.7945,1.3889
1382,57.583,7.8103,0.0661
1383,57.625,9.7043,1.8953
1384,57.667,9.7330,0.1540
1385,57.708,8.0682,2.4033
1386,57.750,76.9885,69.1230
1387,57.792,76.9118,1.4652
1388,57.833,11.6129,67.0185
1389,57.875,11.7231,0.2924
1390,57.917,14.7452,3.0255
1391,57.958,14.7140,0.0937
1392,58.000,92.9489,80.7946
1393,58.042,14.8243,79.5715
1394,58.083,14.8247,0.0137
1395,58.125,14.8065,0.0597
1396,58.167,14.7415,0.0967
1397,58.208,16.2395,3.3915
1398,58.250,16.3416,0.1565
1399,58.292,35.6925,26.6257
1400,58.333,35.6931,0.0539
1401,58.375,33.6090,2.1995
1402,58.417,34.7694,10.7159
1403,58.458,34.6477,0.4889
1404,58.500,14.4379,23.8947
1405,58.542,14.4299,0.0547
1406,58.583,15.3756,2.8291
1407,58.625,15.4006,0.0761
1408,58.667,10.9449,4.4560
1409,58.708,17.4726,10.0409
1410,58.750,17.4673,0.1254
1411,58.792,39.4636,36.9214
1412,58.833,39.1260,0.4000
1413,58.875,45.8709,6.7449
1414,58.917,45.9289,0.2259
1415,58.958,31.6469,14.5146
1416,59.000,31.3541,6.5300
1417,59.042,31.3531,0.0147
1418,59.083,26.4630,4.8904
1419,59.125,26.4692,0.3546
1420,59.167,30.4587,4.3032
1421,59.208,30.5889,0.1820
1422,59.250,31.0148,2.1162
1423,59.292,27.0016,4.1391
1424,59.333,26.9767,0.1120
1425,59.375,26.9679,0.0524
1426,59.417,27.0315,0.0698
1427,59.458,29.0293,3.1700
1428,59.500,29.0052,0.2703
1429,59.542,36.4596,40.4804
1430,59.583,39.3690,2.9192
1431,59.625,39.3123,0.5430
1432,59.667,41.9584,3.8889
1433,59.708,41.8818,0.2638
1434,59.750,37.8436,5.3893
1435,59.792,37.8874,0.1574
1436,59.833,34.7015,3.1931
1437,59.875,34.5978,0.3902
1438,59.917,34.3025,2.5510
1439,59.958,34.8834,2.9658
1440,60.000,34.8186,0.3595
1441,60.042,33.1025,1.7316
1442,60.083,33.0938,0.3473
1443,60.125,39.6861,6.8667
1444,60.167,39.7601,0.1253
1445,60.208,53.9202,14.2813
1446,60.250,41.3279,13.2205
1447,60.292,41.2237,0.1469
1448,60.333,42.3090,1.1184
1449,60.375,42.3884,0.1929
1450,60.417,43.1442,3.4015
1451,60.458,43.1227,0.3744
1452,60.500,38.8603,4.6361
1453,60.542,38.8397,0.1968
1454,60.583,38.8694,0.0848
1455,60.625,37.4151,4.0449
1456,60.667,37.3728,0.1419
1457,60.708,36.7387,1.9376
1458,60.750,36.7237,0.1343
1459,60.792,34.6627,2.1082
1460,60.833,36.3685,3.1854
1461,60.875,36.4650,0.1626
1462,60.917,38.7593,3.1708
1463,60.958,38.8297,0.1246
1464,61.000,120.1773,90.6898
1465,61.042,120.0950,0.8309
1466,61.083,135.2678,15.1728
1467,61.125,135.1775,1.0915
1468,61.167,112.3115,27.8002
1469,61.208,111.5859,43.4722
1470,61.250,111.6190,0.8675
1471,61.292,96.0620,15.6759
1472,61.333,96.0712,0.0459
1473,61.375,86.3376,34.0366
1474,61.417,86.5571,0.8342
1475,61.458,81.7147,22.9165
1476,61.500,94.4023,12.6915
1477,61.542,94.3293,0.8674
1478,61.583,76.6544,21.1693
1479,61.625,76.7045,0.2921
1480,61.667,84.3106,20.4946
1481,61.708,73.7178,16.1441
1482,61.750,73.7808,0.2493
1483,61.792,73.8285,0.2075
1484,61.833,76.2198,10.2400
1485,61.875,76.2303,0.2433
1486,61.917,68.5756,13.8125
1487,61.958,68.7434,0.3688
1488,62.000,68.7759,0.0648
1489,62.042,61.6714,21.7385
1490,62.083,61.7135,0.6306
1491,62.125,61.8133,0.4329
1492,62.167,51.9386,18.9495
1493,62.208,51.9013,0.5757
1494,62.250,51.8481,12.2118
1495,62.292,51.8749,0.7141
1496,62.333,51.9520,0.5008
1497,62.375,52.8121,12.8303
1498,62.417,52.7798,0.4229
1499,62.458,57.4443,8.7255
1500,62.500,57.4059,0.4589
1501,62.542,57.4928,0.2234
1502,62.583,51.0764,8.9144
1503,62.625,51.0857,0.2481
1504,62.667,47.0711,5.7649
1505,62.708,47.1337,0.1602
1506,62.750,47.1007,0.2205
1507,62.792,51.9596,38.6752
1508,62.833,52.0079,0.7046
1509,62.875,46.2950,8.0012
1510,62.917,46.3517,0.2618
1511,62.958,46.2432,0.2757
1512,63.000,47.5928,6.2273
1513,63.042,47.5742,0.3177
1514,63.083,47.4535,4.9736
1515,63.125,47.4734,0.1304
1516,63.167,47.4790,0.0183
1517,63.208,49.9917,7.1072
1518,63.250,49.9760,0.3481
1519,63.292,51.9248,6.6732
1520,63.333,52.0418,0.2858
1521,63.375,52.0644,0.3126
1522,63.417,53.1543,7.8528
1523,63.458,53.1576,0.1787
1524,63.500,57.2927,8.3441
1525,63.542,57.3374,0.2092
1526,63.583,57.3334,0.1490
1527,63.625,56.1984,9.1872
1528,63.667,56.1876,0.0880
1529,63.708,52.0257,7.8469
1530,63.750,52.0223,0.1839
1531,63.792,51.9463,0.1676
1532,63.833,87.5754,51.8369
1533,63.875,87.5376,0.0711
1534,63.917,15.2282,73.4394
1535,63.958,15.2445,0.0591
1536,64.000,15.2460,0.0161
1537,64.042,120.7066,105.4648
1538,64.083,120.5203,0.4931
1539,64.125,16.6421,103.8856
1540,64.167,16.8147,0.1977
1541,64.208,16.8164,0.0909
1542,64.250,19.2104,2.5048
1543,64.292,19.2308,0.1262
1544,64.333,19.2482,0.0612
1545,64.375,33.5014,18.6068
1546,64.417,33.5057,0.4266
1547,64.458,18.2315,19.6177
1548,64.500,18.2184,0.0407
1549,64.542,18.1914,0.0630
1550,64.583,19.7602,10.0449
1551,64.625,19.8284,0.3041
1552,64.667,30.1393,17.8184
1553,64.708,30.2471,0.3533
1554,64.750,30.3047,0.2409
1555,64.792,34.8331,15.3576
1556,64.833,34.8797,0.2559
1557,64.875,37.9984,18.4913
1558,64.917,37.8710,0.4272
1559,64.958,37.9764,0.3161
1560,65.000,21.1938,25.4259
1561,65.042,21.0986,0.1850
1562,65.083,18.6348,9.7767
1563,65.125,18.5454,0.1879
1564,65.167,18.6287,0.0931
1565,65.208,17.4042,7.6111
1566,65.250,17.4445,0.1390
1567,65.292,17.2237,6.2800
1568,65.333,17.2323,0.1054
1569,65.375,17.2358,0.1009
1570,65.417,18.8841,6.8769
1571,65.458,19.1294,0.5215
1572,65.500,17.6991,6.5342
1573,65.542,17.3493,0.8936
1574,65.583,17.3819,0.1295
1575,65.625,18.2393,7.2749
1576,65.667,18.2388,0.0832
1577,65.708,17.9595,4.8869
1578,65.750,17.9835,0.1080
1579,65.792,17.9552,0.0882
1580,65.833,18.7166,8.0592
1581,65.875,18.7291,0.1278
1582,65.917,19.7151,7.0315
1583,65.958,19.7077,0.1261
1584,66.000,19.7178,0.0765
1585,66.042,18.9338,7.4745
1586,66.083,18.9490,0.1008
1587,66.125,18.2790,8.7735
1588,66.167,18.2591,0.1108
1589,66.208,18.2653,0.0843
1590,66.250,70.4071,56.9353
1591,66.292,70.3223,0.9640
1592,66.333,69.3780,7.3934
1593,66.375,69.4730,0.5998
1594,66.417,69.2697,0.5409
1595,66.458,67.4984,6.7846
1596,66.500,67.5393,0.6180
1597,66.542,67.6177,0.4531
1598,66.583,55.1262,14.3023
1599,66.625,55.0592,0.7114
1600,66.667,36.4896,20.0466
1601,66.708,36.4874,0.3961
1602,66.750,36.5776,0.2453
1603,66.792,24.7703,12.3979
1604,66.833,24.8187,0.2732
1605,66.875,27.0515,2.9638
1606,66.917,27.0762,0.2047
1607,66.958,27.0947,0.1473
1608,67.000,26.4547,3.6448
1609,67.042,26.4851,0.2164
1610,67.083,26.0401,1.8770
1611,67.125,26.0265,0.1159
1612,67.167,26.0425,0.0255
1613,67.208,25.7469,3.3611
1614,67.250,25.7547,0.1832
1615,67.292,27.1461,3.1200
1616,67.333,27.1727,0.2114
1617,67.375,27.2233,0.2877
1618,67.417,26.5548,2.9327
1619,67.458,26.5044,0.1572
1620,67.500,26.5951,3.2397
1621,67.542,26.6751,0.2637
1622,67.583,26.6812,0.1981
1623,67.625,27.1246,2.7971
1624,67.667,27.1465,0.1544
1625,67.708,28.0980,2.5946
1626,67.750,28.1785,0.1811
1627,67.792,28.1033,0.2210
1628,67.833,25.9235,4.3343
1629,67.875,25.8964,0.2906
1630,67.917,12.3527,14.1185
1631,67.958,12.3612,0.0589
1632,68.000,12.3774,0.0565
1633,68.042,14.8303,2.5839
1634,68.083,14.8327,0.0654
1635,68.125,18.6220,5.5623
1636,68.167,18.6572,0.0925
1637,68.208,18.6924,0.1234
1638,68.250,37.3751,21.6155
1639,68.292,37.3864,0.2301
1640,68.333,40.8361,15.5154
1641,68.375,40.8356,0.0797
1642,68.417,40.8552,0.0733
1643,68.458,40.2213,16.0530
1644,68.500,40.2330,0.1889
1645,68.542,42.7389,13.9536
1646,68.583,42.8148,0.2368
1647,68.625,42.7960,0.1936
1648,68.667,44.3813,19.7877
1649,68.708,44.3971,0.1091
1650,68.750,44.4509,0.1811
1651,68.792,48.8248,24.8899
1652,68.833,48.7764,0.2107
1653,68.875,46.3035,18.4094
1654,68.917,45.7110,1.5202
1655,68.958,45.7267,0.1466
1656,69.000,22.4126,32.1377
1657,69.042,22.4189,0.0257
1658,69.083,75.7834,59.6946
1659,69.125,75.7911,0.5719
1660,69.167,75.8805,0.5365
1661,69.208,17.0001,60.3087
1662,69.250,17.0013,0.1069
1663,69.292,86.6273,71.2289
1664,69.333,86.6441,0.4180
1665,69.375,86.7260,0.3320
1666,69.417,53.3406,51.0056
1667,69.458,53.2989,0.6726
1668,69.500,20.0478,39.9234
1669,69.542,20.0490,0.0885
1670,69.583,20.0636,0.0531
1671,69.625,19.7959,2.3892
1672,69.667,19.8062,0.2123
1673,69.708,27.5889,14.2985
1674,69.750,27.7163,0.2251
1675,69.792,27.6454,0.2178
1676,69.833,32.2459,28.0878
1677,69.875,32.2569,0.4137
1678,69.917,32.1774,2.7556
1679,69.958,32.2405,0.1555
1680,70.000,32.2143,0.1420
1681,70.042,32.6753,4.1662
1682,70.083,32.6567,0.1248
1683,70.125,33.8228,2.2273
1684,70.167,33.8431,0.0997
1685,70.208,33.8547,0.0172
1686,70.250,35.5166,4.0352
1687,70.292,35.5846,0.4542
1688,70.333,36.1282,2.6898
1689,70.375,36.1161,0.2856
1690,70.417,36.1487,0.1623
1691,70.458,33.5077,4.8543
1692,70.500,33.5488,0.1410
1693,70.542,36.5848,4.4829
1694,70.583,36.6098,1.4463
1695,70.625,36.6578,0.1702
1696,70.667,40.7603,5.1837
1697,70.708,40.7845,0.1984
1698,70.750,40.4118,4.3005
