seconds,rms_dbfs,first_difference_db,positive_db_rise
94.650,-8.47597,-27.66657,0.09082
94.660,-8.42365,-27.83476,0.05232
94.670,-7.99039,-27.94974,0.43326
94.680,-8.42668,-27.65201,0.29773
94.690,-8.48900,-27.45183,0.20018
94.700,-8.62800,-21.14822,6.30361
94.710,-8.24703,-20.65096,0.87823
94.720,-7.38933,-25.42586,0.85770
94.730,-6.68324,-27.31994,0.70609
94.740,-6.14653,-28.11307,0.53671
94.750,-5.33398,-28.11597,0.81255
94.760,-4.83006,-28.21158,0.50391
94.770,-6.13592,-28.29146,0.00000
94.780,-7.81892,-28.07041,0.22105
94.790,-5.19435,-29.13845,2.62457
94.800,-4.03359,-24.38029,5.91892
94.810,-5.26683,-21.32011,3.06018
94.820,-5.76823,-21.50879,0.00000
94.830,-5.58268,-22.97210,0.18555
94.840,-6.94183,-24.14319,0.00000
94.850,-6.96911,-25.37433,0.00000
94.860,-8.05768,-26.25665,0.00000
94.870,-10.55148,-26.05224,0.20440
94.880,-9.62601,-25.60881,1.36890
94.890,-9.51717,-26.09158,0.10884
94.900,-9.41583,-27.11944,0.10134
94.910,-8.32944,-27.24711,1.08639
94.920,-8.63214,-26.91057,0.33653
94.930,-8.29131,-26.94823,0.34083
94.940,-8.26348,-27.20698,0.02783
94.950,-9.31194,-27.21427,0.00000
94.960,-9.05075,-27.29689,0.26119
94.970,-9.62854,-27.66238,0.00000
94.980,-9.29176,-27.79717,0.33678
94.990,-8.97447,-27.58389,0.53058
95.000,-8.55632,-19.16040,8.84163
95.010,-8.41016,-18.09489,1.21167
95.020,-7.92337,-22.27490,0.48680
95.030,-6.66094,-25.73199,1.26243
95.040,-5.94751,-27.55089,0.71343
95.050,-6.11453,-28.24275,0.00000
95.060,-5.78132,-28.24468,0.33321
95.070,-5.68427,-27.87674,0.46499
95.080,-6.52666,-27.75832,0.11843
95.090,-5.14786,-28.14540,1.37880
95.100,-4.60405,-28.14576,0.54381
95.110,-5.02404,-28.00058,0.14518
95.120,-5.02297,-28.46797,0.00107
95.130,-5.73461,-28.70516,0.00000
95.140,-5.56848,-28.43188,0.43942
95.150,-6.01837,-28.16877,0.26311
95.160,-8.25991,-28.15588,0.01288
95.170,-9.27194,-28.12078,0.03510
95.180,-11.25649,-27.78840,0.33238
95.190,-13.73346,-27.67478,0.11362
95.200,-11.17569,-23.50707,6.72548
95.210,-9.73636,-22.42106,2.52534
95.220,-8.75977,-23.36579,0.97659
95.230,-7.42923,-24.05236,1.33054
95.240,-6.34532,-26.57609,1.08391
95.250,-4.72563,-28.70575,1.61970
95.260,-4.74438,-29.53753,0.00000
95.270,-5.68499,-30.61088,0.00000
95.280,-5.34219,-31.82007,0.34281
95.290,-5.23639,-32.37467,0.10580
95.300,-4.92713,-33.08721,0.30926
95.310,-5.63600,-33.56703,0.00000
95.320,-7.87221,-33.01319,0.55383
95.330,-7.83764,-32.57646,0.47130
95.340,-8.38425,-32.71041,0.00000
95.350,-9.86975,-33.12011,0.00000
95.360,-8.58709,-33.67073,1.28266
95.370,-9.39764,-33.79177,0.00000
95.380,-9.88529,-33.65002,0.14175
95.390,-8.75984,-33.96680,1.12544
95.400,-10.25538,-23.73692,10.22988
95.410,-10.29056,-21.74098,1.99594
95.420,-10.64080,-24.81256,0.00000
95.430,-12.03148,-29.24794,0.00000
95.440,-11.19326,-29.81656,0.83822
95.450,-10.73826,-30.39859,0.45500
95.460,-10.26754,-31.23262,0.47072
95.470,-10.90634,-31.16719,0.06543
95.480,-10.11294,-31.04808,0.91251
95.490,-10.34979,-31.46731,0.00000
95.500,-10.53551,-22.54273,8.92458
95.510,-10.38156,-20.01579,2.68089
95.520,-11.00331,-20.97023,0.00000
95.530,-10.52920,-23.43481,0.47411
95.540,-10.97515,-27.18761,0.00000
95.550,-10.25406,-29.39773,0.72109
95.560,-10.65987,-30.23391,0.00000
95.570,-10.08962,-31.00685,0.57025
95.580,-9.63489,-31.34502,0.45473
95.590,-10.75575,-32.12303,0.00000
95.600,-9.19935,-24.10712,9.57231
95.610,-8.50321,-22.39807,2.40519
95.620,-7.59888,-23.57218,0.90432
95.630,-6.37958,-24.47070,1.21930
95.640,-4.85591,-26.88208,1.52367
95.650,-4.61050,-27.92266,0.24541
95.660,-4.44794,-28.58493,0.16256
95.670,-4.27834,-28.81767,0.16960
95.680,-5.78602,-27.99504,0.82263
95.690,-6.74508,-28.19263,0.00000
95.700,-5.94772,-28.45984,0.79736
95.710,-4.56801,-28.76707,1.37971
95.720,-4.74564,-29.52837,0.00000
95.730,-4.84924,-30.38168,0.00000
95.740,-4.52069,-30.99558,0.32855
95.750,-6.01519,-31.58051,0.00000
95.760,-6.24919,-32.49422,0.00000
95.770,-6.76969,-33.48944,0.00000
95.780,-9.06646,-34.31629,0.00000
95.790,-10.07274,-34.91615,0.00000
95.800,-11.16322,-24.24998,10.66617
95.810,-11.57478,-22.66441,1.58558
95.820,-11.95825,-26.29764,0.00000
95.830,-11.01202,-30.92156,0.94623
95.840,-9.93152,-32.87216,1.08050
95.850,-8.86715,-30.95739,2.97915
95.860,-8.81044,-28.48468,2.52941
95.870,-8.25052,-27.92916,1.11544
95.880,-8.61106,-28.33252,0.00000
95.890,-8.98912,-28.91628,0.00000
95.900,-8.46910,-29.94552,0.52002
95.910,-9.54558,-30.90307,0.00000
95.920,-9.50929,-31.96994,0.03629
95.930,-9.17214,-32.36110,0.33715
95.940,-9.16843,-32.17918,0.18563
95.950,-10.02834,-32.35053,0.00000
95.960,-9.80800,-32.06852,0.50235
95.970,-9.70224,-31.60431,0.56997
95.980,-11.17006,-31.13295,0.47135
95.990,-10.49206,-30.56546,1.24550
96.000,-9.71849,-19.40729,11.93174
96.010,-8.32230,-17.71953,3.08395
96.020,-7.80808,-19.85338,0.51422
96.030,-6.36406,-21.80713,1.44403
96.040,-5.37657,-24.80997,0.98748
96.050,-4.81469,-27.36234,0.56188
96.060,-4.64550,-28.62253,0.16920
96.070,-5.83607,-28.41670,0.20583
96.080,-6.30417,-28.57446,0.00000
96.090,-4.88353,-29.52334,1.42064
96.100,-4.98555,-29.78675,0.00000
96.110,-5.11046,-29.82974,0.00000
96.120,-5.03484,-30.09710,0.07562
96.130,-4.95513,-30.10936,0.07971
96.140,-4.84334,-30.16855,0.11178
96.150,-5.50453,-30.04726,0.12129
96.160,-5.90164,-29.93849,0.10877
96.170,-6.27156,-29.91802,0.02047
96.180,-6.91597,-29.93899,0.00000
96.190,-8.07515,-29.85599,0.08300
96.200,-8.27903,-21.14624,8.70975
96.210,-8.81607,-19.63726,1.50898
96.220,-9.08348,-21.32225,0.00000
96.230,-9.51328,-21.69141,0.00000
96.240,-9.30086,-22.02204,0.21241
96.250,-8.84476,-21.85013,0.62802
96.260,-8.74156,-22.21408,0.10319
96.270,-8.74782,-22.25276,0.00000
96.280,-8.64511,-22.72072,0.10271
96.290,-8.46330,-22.32705,0.57548
96.300,-7.98509,-20.47451,2.33074
96.310,-8.45280,-20.34856,0.12595
96.320,-7.87835,-21.54066,0.57445
96.330,-7.04863,-22.53576,0.82973
96.340,-6.70604,-23.42103,0.34259
96.350,-6.05334,-24.41501,0.65270
96.360,-6.14004,-24.20923,0.20579
96.370,-5.81601,-24.75835,0.32403
96.380,-4.98531,-27.25275,0.83070
96.390,-5.37553,-28.95326,0.00000
96.400,-5.49924,-23.70506,5.24820
96.410,-5.91084,-20.91972,2.78534
96.420,-6.39139,-20.90864,0.01109
96.430,-6.66947,-22.12231,0.00000
96.440,-7.05561,-23.74915,0.00000
96.450,-7.44249,-25.07133,0.00000
96.460,-8.27406,-26.25614,0.00000
96.470,-8.76060,-27.26608,0.00000
96.480,-9.65190,-27.78836,0.00000
96.490,-9.63443,-27.96469,0.01748
96.500,-9.45485,-28.07634,0.17958
96.510,-9.40737,-28.61368,0.04748
96.520,-8.89906,-28.53663,0.58536
96.530,-8.77611,-28.68386,0.12295
96.540,-9.23815,-29.16916,0.00000
96.550,-9.21856,-28.42007,0.76869
96.560,-8.52557,-27.87969,1.23337
96.570,-8.83527,-28.24989,0.00000
96.580,-8.85004,-28.88499,0.00000
96.590,-8.92503,-29.09570,0.00000
96.600,-8.57476,-21.34256,8.10340
96.610,-8.00722,-20.38337,1.52673
96.620,-7.60934,-24.46805,0.39789
96.630,-6.55224,-27.22533,1.05709
96.640,-5.63105,-28.72600,0.92119
96.650,-5.09285,-29.01526,0.53820
96.660,-4.40575,-29.20743,0.68709
96.670,-4.58699,-29.74483,0.00000
96.680,-7.10107,-29.58728,0.15756
96.690,-7.09023,-29.48850,0.10962
96.700,-6.70866,-29.42332,0.44674
96.710,-7.37273,-29.46415,0.00000
96.720,-6.88862,-29.46440,0.48411
96.730,-6.88675,-29.46898,0.00187
96.740,-6.91435,-29.27958,0.18940
96.750,-7.40788,-29.38125,0.00000
96.760,-7.90405,-30.10655,0.00000
96.770,-9.11880,-29.97432,0.13223
96.780,-8.84822,-26.32197,3.92292
96.790,-8.88562,-24.43218,1.88979
96.800,-9.99394,-21.74638,2.68580
96.810,-8.45948,-21.02274,2.25810
96.820,-7.26772,-22.39307,1.19177
96.830,-6.45045,-23.47477,0.81727
96.840,-6.32474,-25.03107,0.12571
96.850,-5.06080,-26.15406,1.26394
96.860,-5.52075,-26.79002,0.00000
96.870,-6.39812,-27.27903,0.00000
96.880,-5.16608,-27.80531,1.23205
96.890,-5.23949,-27.67179,0.13351
96.900,-6.58489,-26.53769,1.13410
96.910,-7.67290,-25.29115,1.24654
96.920,-6.15937,-25.92924,1.51353
96.930,-4.78760,-27.30841,1.37176
96.940,-4.73697,-27.22321,0.13583
96.950,-5.48472,-27.14486,0.07836
96.960,-5.53376,-26.98010,0.16476
96.970,-5.76147,-26.22511,0.75499
96.980,-7.38187,-25.54059,0.68452
96.990,-9.19269,-25.30857,0.23202
97.000,-9.03220,-22.59768,2.87139
97.010,-8.20340,-21.59984,1.82663
97.020,-8.55589,-23.10841,0.00000
97.030,-8.32230,-24.55221,0.23359
97.040,-8.17674,-24.69981,0.14556
97.050,-8.32147,-24.76609,0.00000
97.060,-8.09778,-25.66022,0.22369
97.070,-8.37047,-25.45066,0.20955
97.080,-8.27514,-25.37400,0.17200
97.090,-8.46878,-25.75469,0.00000
97.100,-7.85174,-21.75347,4.61825
97.110,-7.35450,-20.08555,2.16516
97.120,-8.19210,-20.91093,0.00000
97.130,-8.48721,-22.27781,0.00000
97.140,-7.87202,-23.76703,0.61520
97.150,-7.83651,-24.85669,0.03551
97.160,-7.54317,-25.50962,0.29333
97.170,-8.14049,-25.68593,0.00000
97.180,-8.51366,-25.72969,0.00000
97.190,-7.97980,-25.88975,0.53386
97.200,-8.36596,-22.93870,2.95105
97.210,-8.39170,-21.70803,1.23067
97.220,-7.73456,-22.50668,0.65714
97.230,-7.31773,-23.45999,0.41682
97.240,-5.76632,-24.98543,1.55141
97.250,-5.71181,-25.97607,0.05451
97.260,-5.70900,-26.70962,0.00281
97.270,-5.12468,-26.66628,0.62766
97.280,-5.97588,-26.92044,0.00000
97.290,-5.25163,-27.44991,0.72425
97.300,-4.11381,-27.79903,1.13782
97.310,-5.21482,-27.65526,0.14377
97.320,-6.44027,-27.55644,0.09882
97.330,-5.28662,-27.83592,1.15365
97.340,-6.88676,-27.44773,0.38818
97.350,-11.18006,-27.18713,0.26060
97.360,-8.52801,-27.32082,2.65205
97.370,-6.83729,-27.53253,1.69072
97.380,-7.75900,-27.26568,0.26685
97.390,-7.16984,-26.94372,0.91112
97.400,-6.76403,-23.37637,3.97316
97.410,-7.65447,-22.09030,1.28607
97.420,-7.60781,-23.89143,0.04666
97.430,-7.88151,-25.43137,0.00000
97.440,-8.62555,-25.66506,0.00000
97.450,-8.44311,-25.99219,0.18245
97.460,-7.76987,-26.34679,0.67324
97.470,-7.77805,-26.72527,0.00000
97.480,-8.13777,-26.92639,0.00000
97.490,-8.75998,-26.43477,0.49162
97.500,-8.66496,-26.82369,0.09502
97.510,-7.87657,-27.44832,0.78839
97.520,-8.08365,-27.57743,0.00000
97.530,-8.49008,-27.59370,0.00000
97.540,-8.91316,-27.30776,0.28593
97.550,-8.62871,-27.91681,0.28444
97.560,-8.13061,-28.78999,0.49811
97.570,-8.60204,-29.32803,0.00000
97.580,-8.69808,-29.52961,0.00000
97.590,-8.43759,-29.01692,0.77317
97.600,-7.75656,-19.66868,10.02927
97.610,-7.54181,-17.96629,1.91715
97.620,-7.72785,-20.06479,0.00000
97.630,-7.21414,-22.07179,0.51371
97.640,-5.90755,-24.42362,1.30659
97.650,-4.43510,-26.62094,1.47245
97.660,-5.07730,-27.97176,0.00000
97.670,-6.03677,-28.10430,0.00000
97.680,-4.87146,-28.70148,1.16531
97.690,-4.39744,-29.09630,0.47402
97.700,-6.13045,-28.25055,0.84575
97.710,-9.53425,-27.87114,0.37941
97.720,-7.53268,-27.95951,2.00157
97.730,-5.46637,-28.09950,2.06632
97.740,-5.51386,-28.63484,0.00000
97.750,-5.36252,-28.92656,0.15134
97.760,-5.22176,-29.17371,0.14076
97.770,-6.24850,-28.67400,0.49971
97.780,-7.76553,-28.08188,0.59212
97.790,-8.94414,-27.98699,0.09489
97.800,-10.13156,-22.77143,5.21556
97.810,-10.63436,-21.41597,1.35546
97.820,-9.52726,-23.83751,1.10710
97.830,-9.46085,-25.97558,0.06640
97.840,-8.97989,-26.39045,0.48097
97.850,-9.61747,-26.31169,0.07876
97.860,-9.64072,-26.29685,0.01484
97.870,-8.52837,-26.04170,1.36750
97.880,-8.68632,-26.01973,0.02197
97.890,-8.53223,-26.40914,0.15409
97.900,-8.69390,-21.10259,5.30655
97.910,-8.47216,-20.67573,0.64860
97.920,-7.74515,-25.21644,0.72701
97.930,-6.60344,-26.83306,1.14171
97.940,-6.11087,-27.87036,0.49257
97.950,-5.59238,-28.50313,0.51850
97.960,-4.91505,-28.13611,1.04434
97.970,-4.63116,-28.61904,0.28389
97.980,-5.37974,-28.55882,0.06022
97.990,-7.09455,-27.89180,0.66702
98.000,-6.83258,-23.20267,4.95109
98.010,-5.22869,-21.23312,3.57344
98.020,-4.42895,-21.79110,0.79974
98.030,-5.46622,-22.71747,0.00000
98.040,-5.74413,-24.23828,0.00000
98.050,-5.31762,-25.74122,0.42651
98.060,-7.25552,-26.52162,0.00000
98.070,-9.97647,-26.59078,0.00000
98.080,-10.61474,-26.76106,0.00000
98.090,-9.11294,-27.04856,1.50180
98.100,-8.54410,-27.35590,0.56883
98.110,-8.96760,-27.16190,0.19401
98.120,-8.85403,-26.65959,0.61587
98.130,-9.39979,-26.51812,0.14147
98.140,-8.55392,-26.51285,0.85114
98.150,-8.02165,-26.70719,0.53226
98.160,-9.27888,-27.08462,0.00000
98.170,-8.87767,-27.55863,0.40121
98.180,-8.43816,-27.55030,0.44784
98.190,-8.40411,-27.33573,0.24861
98.200,-8.22231,-19.31883,8.19871
98.210,-8.94378,-18.12703,1.19180
98.220,-8.10399,-22.00066,0.83979
98.230,-6.56195,-25.78238,1.54204
98.240,-5.33529,-27.13584,1.22666
98.250,-5.91653,-27.73036,0.00000
98.260,-6.34378,-27.97388,0.00000
98.270,-6.18611,-27.94616,0.18539
98.280,-7.03105,-29.19044,0.00000
98.290,-5.35562,-30.89696,1.67544
98.300,-4.40621,-31.92175,0.94941
98.310,-5.25974,-32.00152,0.00000
98.320,-6.40634,-31.72716,0.27437
98.330,-6.89719,-32.23255,0.00000
98.340,-7.42962,-32.78079,0.00000
98.350,-8.59391,-32.34083,0.43996
98.360,-8.86967,-31.90614,0.43469
98.370,-7.20316,-31.69529,1.87736
98.380,-6.62301,-31.25224,1.02320
98.390,-8.03979,-30.74753,0.50471
98.400,-8.74361,-24.26826,6.47927
98.410,-8.51101,-22.83531,1.66554
98.420,-7.99358,-23.59236,0.51743
98.430,-7.56983,-24.25777,0.42375
98.440,-6.58026,-26.75138,0.98957
98.450,-5.06555,-28.91333,1.51471
98.460,-4.66560,-30.98155,0.39995
98.470,-5.52309,-31.73984,0.00000
98.480,-5.43607,-32.66453,0.08702
98.490,-4.87860,-33.18825,0.55747
98.500,-5.88652,-33.07137,0.11688
98.510,-7.00772,-33.74251,0.00000
98.520,-7.13647,-34.03031,0.00000
98.530,-7.12112,-34.35203,0.01535
98.540,-7.08782,-34.99703,0.03329
98.550,-5.72204,-34.49694,1.86586
98.560,-5.21335,-32.62568,2.37996
98.570,-6.85831,-30.45735,2.16833
98.580,-7.38881,-28.64089,1.81646
98.590,-7.21784,-26.15015,2.66171
98.600,-8.92172,-21.88010,4.27004
98.610,-10.36573,-20.60878,1.27132
98.620,-11.61949,-21.64619,0.00000
98.630,-10.68941,-21.39562,1.18065
98.640,-9.73909,-21.37503,0.97091
98.650,-10.13492,-23.01788,0.00000
98.660,-10.58529,-24.50724,0.00000
98.670,-11.10639,-25.23711,0.00000
98.680,-10.34064,-26.17967,0.76575
98.690,-10.91127,-27.55345,0.00000
98.700,-11.41506,-22.21942,5.33403
98.710,-11.01030,-20.21527,2.40890
98.720,-11.71448,-21.23796,0.00000
98.730,-11.59183,-23.02412,0.12266
98.740,-11.93879,-26.00695,0.00000
98.750,-12.55440,-28.35856,0.00000
98.760,-11.60508,-28.92185,0.94931
98.770,-11.52516,-29.60951,0.07992
98.780,-11.12200,-30.25823,0.40316
98.790,-10.92079,-28.11970,2.33974
98.800,-10.09221,-22.12058,6.82770
98.810,-8.78119,-20.88100,2.55060
98.820,-7.98132,-21.99732,0.79988
98.830,-6.39560,-22.77581,1.58572
98.840,-5.44838,-25.05971,0.94722
98.850,-5.20098,-22.95538,2.35174
98.860,-5.24769,-21.94705,1.00833
98.870,-5.15208,-23.25462,0.09561
98.880,-5.74824,-22.44964,0.80498
98.890,-6.25517,-22.10334,0.34629
98.900,-5.59855,-22.28998,0.65662
98.910,-5.40912,-22.14728,0.33213
98.920,-4.94778,-21.98467,0.62396
98.930,-5.16166,-21.72687,0.25779
98.940,-5.71989,-21.78533,0.00000
98.950,-6.07957,-21.61873,0.16660
98.960,-7.99852,-21.55762,0.06111
98.970,-11.00741,-21.25729,0.30033
98.980,-10.63894,-21.16173,0.46402
98.990,-10.37016,-21.63438,0.26878
99.000,-11.99688,-19.87118,1.76321
99.010,-10.68519,-20.18019,1.31168
99.020,-10.51320,-22.20658,0.17199
99.030,-10.50976,-22.71585,0.00343
99.040,-9.17243,-24.64994,1.33733
99.050,-9.78912,-25.76781,0.00000
99.060,-9.89801,-26.60528,0.00000
99.070,-9.93987,-28.20266,0.00000
99.080,-10.25047,-29.98057,0.00000
99.090,-9.31978,-30.90995,0.93069
99.100,-9.90827,-31.29394,0.00000
99.110,-11.01495,-30.95156,0.34238
99.120,-10.34758,-30.66691,0.95202
99.130,-10.24882,-30.96813,0.09876
99.140,-10.12416,-31.35489,0.12466
99.150,-10.69130,-31.27713,0.07776
99.160,-11.87859,-31.22394,0.05320
99.170,-10.60302,-31.14192,1.35759
99.180,-10.63240,-30.48525,0.65667
99.190,-11.12100,-30.13466,0.35060
99.200,-9.47036,-19.26056,12.52474
99.210,-8.21103,-17.46915,3.05073
99.220,-7.15941,-19.65992,1.05162
99.230,-6.50592,-21.66001,0.65350
99.240,-5.52360,-23.90330,0.98232
99.250,-5.00193,-26.00225,0.52167
99.260,-4.46706,-27.73654,0.53487
99.270,-4.43622,-27.87188,0.03084
99.280,-6.22798,-27.29295,0.57893
99.290,-6.67841,-27.09302,0.19993
99.300,-5.89891,-26.84404,1.02848
99.310,-6.50494,-26.83628,0.00776
99.320,-6.12222,-26.82364,0.39536
99.330,-6.12874,-26.85889,0.00000
99.340,-6.12606,-27.30611,0.00269
99.350,-6.73296,-26.95506,0.35105
99.360,-7.16947,-26.92995,0.02511
99.370,-7.83231,-27.41489,0.00000
99.380,-9.19043,-27.45659,0.00000
99.390,-9.32983,-27.26955,0.18703
99.400,-9.81754,-20.44659,6.82296
99.410,-9.25907,-19.05761,1.94745
99.420,-9.50375,-20.81398,0.00000
99.430,-9.64206,-21.69083,0.00000
99.440,-9.52725,-22.17591,0.11481
99.450,-9.76650,-21.79540,0.38051
99.460,-10.34092,-22.00621,0.00000
99.470,-10.12591,-21.89815,0.32307
99.480,-9.76159,-22.35642,0.36432
99.490,-9.96560,-22.31518,0.04124
99.500,-10.03470,-20.37441,1.94077
99.510,-9.14644,-20.25118,1.01150
99.520,-8.17068,-21.66916,0.97575
99.530,-6.90797,-22.89977,1.26271
99.540,-6.12126,-23.86246,0.78671
99.550,-5.05494,-24.86981,1.06631
99.560,-5.16053,-25.22834,0.00000
99.570,-6.11833,-25.14616,0.08218
99.580,-5.57931,-25.07872,0.60647
99.590,-4.91890,-25.75157,0.66041
99.600,-4.86984,-23.50552,2.29511
99.610,-5.04713,-21.55352,1.95199
99.620,-5.20298,-21.92012,0.00000
99.630,-5.43241,-22.78851,0.00000
99.640,-5.93442,-24.09340,0.00000
99.650,-6.14111,-25.60789,0.00000
99.660,-6.29717,-26.39657,0.00000
99.670,-6.98436,-26.27953,0.11704
99.680,-7.63595,-25.80051,0.47902
99.690,-7.36628,-25.50643,0.56375
99.700,-8.00409,-25.38192,0.12451
99.710,-9.87871,-25.74552,0.00000
99.720,-9.92970,-26.31071,0.00000
99.730,-9.54416,-26.47775,0.38553
99.740,-10.19890,-26.32059,0.15716
99.750,-9.83618,-26.56340,0.36272
99.760,-9.05916,-26.31283,1.02758
99.770,-9.00937,-26.07864,0.28398
99.780,-9.02469,-26.40981,0.00000
99.790,-8.71878,-26.76161,0.30591
99.800,-8.88510,-21.14370,5.61791
99.810,-9.52517,-20.40249,0.74121
99.820,-8.54959,-24.38506,0.97559
99.830,-6.39521,-26.53785,2.15438
99.840,-5.51125,-28.08556,0.88396
99.850,-5.57596,-30.35653,0.00000
99.860,-5.54586,-31.58614,0.03010
99.870,-5.27867,-32.73126,0.26719
99.880,-5.36718,-34.53507,0.00000
99.890,-5.12709,-34.80558,0.24009
99.900,-5.23404,-34.54113,0.26445
99.910,-6.32790,-34.10931,0.43182
99.920,-6.91049,-33.98512,0.12419
99.930,-7.05420,-34.04390,0.00000
99.940,-6.83366,-34.05641,0.22054
99.950,-7.29180,-34.29204,0.00000
99.960,-7.87290,-34.71776,0.00000
99.970,-7.96878,-34.58950,0.12826
99.980,-8.45165,-34.07668,0.51282
99.990,-9.04618,-32.77083,1.30585
100.000,-8.93591,-23.86518,9.01592
100.010,-8.58385,-21.97694,2.24030
100.020,-7.15111,-22.59866,1.43275
100.030,-6.29941,-23.20761,0.85170
100.040,-5.38343,-25.16983,0.91598
100.050,-4.10866,-26.57499,1.27476
100.060,-4.04325,-26.60646,0.06541
100.070,-5.21929,-26.64787,0.00000
100.080,-6.56878,-27.11681,0.00000
100.090,-5.90383,-26.58672,1.19505
100.100,-4.69874,-25.78810,2.00371
100.110,-5.74155,-25.25471,0.53338
100.120,-7.02539,-25.65190,0.00000
100.130,-6.02119,-26.27043,1.00420
100.140,-7.27699,-26.01223,0.25820
100.150,-8.08954,-26.01292,0.00000
100.160,-8.06914,-25.94870,0.08462
100.170,-9.80625,-25.62102,0.32768
100.180,-8.96290,-25.83781,0.84335
100.190,-8.47767,-26.65226,0.48523
100.200,-9.26121,-22.95151,3.70075
100.210,-8.70084,-21.67839,1.83349
100.220,-8.68391,-23.79582,0.01693
100.230,-8.99844,-25.74318,0.00000
100.240,-8.30604,-26.07399,0.69240
100.250,-8.56333,-26.36134,0.00000
100.260,-8.49072,-26.78282,0.07261
100.270,-8.84486,-26.54207,0.24075
100.280,-9.07920,-26.69112,0.00000
100.290,-8.69277,-26.91351,0.38643
100.300,-9.17452,-22.21276,4.70074
100.310,-9.03647,-20.12527,2.22555
100.320,-9.01208,-20.75499,0.02438
100.330,-8.66378,-22.49828,0.34831
100.340,-8.80498,-24.62191,0.00000
100.350,-8.89245,-25.59493,0.00000
100.360,-8.76031,-25.59026,0.13680
100.370,-8.67775,-25.44541,0.22742
100.380,-8.65320,-25.63455,0.02455
100.390,-8.76678,-25.97340,0.00000
100.400,-8.27291,-23.22299,3.24427
100.410,-8.88750,-22.03952,1.18347
100.420,-8.19550,-22.66534,0.69200
100.430,-6.70863,-23.48522,1.48687
100.440,-5.38552,-25.46949,1.32310
100.450,-4.39619,-26.40387,0.98933
100.460,-4.23456,-26.74130,0.16163
100.470,-4.45581,-27.09368,0.00000
100.480,-5.82500,-26.73469,0.35899
100.490,-7.92373,-26.61791,0.11678
100.500,-6.77494,-26.89286,1.14879
100.510,-5.60213,-26.87970,1.18597
100.520,-5.73512,-26.35723,0.52247
100.530,-5.06044,-26.57070,0.67467
100.540,-4.90587,-26.84099,0.15457
100.550,-5.27619,-26.90653,0.00000
100.560,-5.13282,-26.91213,0.14337
100.570,-6.02493,-26.40553,0.50660
100.580,-6.73606,-26.49481,0.00000
100.590,-7.05741,-27.15409,0.00000
100.600,-8.59703,-23.45332,3.70077
100.610,-9.23588,-22.29544,1.15788
100.620,-9.40069,-24.59849,0.00000
100.630,-10.08699,-26.58108,0.00000
100.640,-10.00631,-26.92172,0.08068
100.650,-9.63325,-26.52049,0.77429
100.660,-9.51031,-26.68122,0.12294
100.670,-9.33486,-26.74836,0.17545
100.680,-9.02662,-26.14840,0.90820
100.690,-8.91259,-25.91482,0.34761
100.700,-8.77547,-25.61852,0.43342
100.710,-9.09931,-25.60076,0.01775
100.720,-9.22412,-26.04524,0.00000
100.730,-9.46940,-25.82509,0.22015
100.740,-9.45374,-25.57851,0.26224
100.750,-8.82364,-25.97072,0.63010
100.760,-8.63044,-25.73563,0.42829
100.770,-8.20636,-25.22447,0.93524
100.780,-8.83432,-25.41814,0.00000
100.790,-9.74844,-26.41132,0.00000
100.800,-8.94375,-19.49638,7.71963
100.810,-8.51836,-17.71212,2.20965
100.820,-7.82813,-19.62946,0.69023
100.830,-6.90778,-21.58741,0.92035
100.840,-6.31896,-23.66033,0.58882
100.850,-5.37160,-25.80550,0.94736
100.860,-5.21380,-26.85957,0.15781
100.870,-6.27303,-26.86394,0.00000
100.880,-5.96894,-27.21889,0.30409
100.890,-4.68457,-27.32820,1.28437
100.900,-4.68700,-26.91337,0.41484
100.910,-5.68181,-26.49245,0.42091
100.920,-6.30423,-26.01991,0.47254
100.930,-6.93524,-26.02925,0.00000
100.940,-7.93153,-26.35003,0.00000
100.950,-8.30824,-25.85972,0.49032
100.960,-9.49502,-25.91102,0.00000
100.970,-9.93543,-26.27137,0.00000
100.980,-9.02924,-25.53894,1.63862
100.990,-8.74657,-25.48000,0.34161
101.000,-8.17478,-22.53363,3.51816
101.010,-8.65910,-21.51784,1.01579
101.020,-9.32874,-23.69099,0.00000
101.030,-8.73766,-25.58556,0.59108
101.040,-8.71682,-26.00818,0.02085
101.050,-8.97442,-26.09382,0.00000
101.060,-8.61273,-25.41081,1.04470
101.070,-7.91501,-24.66176,1.44677
101.080,-8.10440,-24.25727,0.40448
101.090,-8.75473,-24.22947,0.02780
