frame,pts_seconds,gray_mean,mean_absolute_difference
3333,133.320,81.3591,17.8535
3334,133.360,76.2443,13.4640
3335,133.400,84.0984,17.6840
3336,133.440,78.7517,17.5229
3337,133.480,86.0632,16.7477
3338,133.520,70.9985,29.3863
3339,133.560,81.7169,18.1424
3340,133.600,79.4476,15.8263
3341,133.640,88.5491,18.3384
3342,133.680,85.5506,15.9804
3343,133.720,90.9034,12.5821
3344,133.760,84.2655,12.8403
3345,133.800,87.8544,12.1568
3346,133.840,79.4812,13.2053
3347,133.880,82.4494,13.5490
3348,133.920,73.3007,14.2788
3349,133.960,78.6881,15.3030
3350,134.000,68.6727,16.5626
3351,134.040,76.5508,17.7519
3352,134.080,74.0933,21.1322
3353,134.120,81.0822,21.8238
3354,134.160,76.6240,22.4199
3355,134.200,82.7120,23.5124
3356,134.240,75.1077,24.2797
3357,134.280,81.1908,25.3551
3358,134.320,67.6831,26.5131
3359,134.360,66.1578,14.9951
3360,134.400,67.6969,14.9474
3361,134.440,70.8494,17.1125
3362,134.480,73.9015,16.3344
3363,134.520,74.6344,14.1862
3364,134.560,72.9792,8.1763
3365,134.600,45.4641,49.8731
3366,134.640,45.1421,6.4901
3367,134.680,45.6522,8.2010
3368,134.720,45.2586,5.9248
3369,134.760,44.5633,9.0159
3370,134.800,44.0770,8.9061
3371,134.840,43.5003,8.4410
3372,134.880,43.9615,7.4906
3373,134.920,46.2256,10.2919
3374,134.960,45.0460,7.5278
3375,135.000,45.9924,7.8353
3376,135.040,42.8853,10.9053
3377,135.080,42.3641,11.8556
3378,135.120,39.1068,11.5172
3379,135.160,40.8201,12.0653
3380,135.200,38.0414,11.8638
3381,135.240,41.0252,11.4916
3382,135.280,122.9853,91.8999
3383,135.320,80.6829,62.4090
3384,135.360,122.5974,62.3442
3385,135.400,81.1694,61.6187
3386,135.440,123.8156,62.8403
3387,135.480,81.7342,62.8121
3388,135.520,122.4122,61.8917
3389,135.560,81.7387,61.2003
3390,135.600,122.7354,61.8726
3391,135.640,82.0990,61.2631
3392,135.680,127.0070,65.3369
3393,135.720,82.1730,65.1308
3394,135.760,122.8384,61.3293
3395,135.800,82.6002,61.2668
3396,135.840,123.0883,61.4776
3397,135.880,83.7820,62.1980
3398,135.920,124.3003,63.2537
3399,135.960,83.6366,63.2837
3400,136.000,123.6054,62.4520
3401,136.040,83.6861,61.9756
3402,136.080,123.4280,62.2972
3403,136.120,83.8320,62.0796
3404,136.160,125.2238,63.6768
3405,136.200,83.7615,63.6286
3406,136.240,126.4138,64.7975
3407,136.280,83.5138,65.1772
3408,136.320,120.9387,60.6542
3409,136.360,82.2426,62.9680
3410,136.400,125.8960,64.8198
3411,136.440,83.1669,65.3583
3412,136.480,128.2276,66.9922
3413,136.520,83.5187,65.4879
3414,136.560,123.3632,62.8256
3415,136.600,83.6538,62.6275
3416,136.640,123.3493,62.5097
3417,136.680,83.7926,62.1040
3418,136.720,123.3096,62.2342
3419,136.760,85.6258,64.7562
3420,136.800,124.8214,66.3620
3421,136.840,85.8046,65.6232
3422,136.880,125.2111,66.0046
3423,136.920,85.8113,66.1582
3424,136.960,123.3071,64.3924
3425,137.000,85.9787,64.7444
3426,137.040,123.1311,64.6598
3427,137.080,85.8637,64.5839
3428,137.120,123.3049,64.8287
3429,137.160,85.8608,64.8161
3430,137.200,123.1267,64.5515
3431,137.240,86.2024,64.3633
3432,137.280,125.7274,66.6833
3433,137.320,86.0050,66.6640
3434,137.360,123.2781,64.6167
3435,137.400,85.7850,64.8820
3436,137.440,36.6019,52.3915
3437,137.480,53.5761,22.1446
3438,137.520,38.8235,21.6227
3439,137.560,54.5688,22.5731
3440,137.600,37.7612,23.6901
3441,137.640,38.3233,11.6694
3442,137.680,39.8717,12.7587
3443,137.720,44.0337,14.2703
3444,137.760,44.6821,12.8249
3445,137.800,44.4687,11.8845
3446,137.840,44.1651,10.6391
3447,137.880,44.8542,11.3413
3448,137.920,45.6815,12.3186
3449,137.960,46.7165,12.1515
3450,138.000,46.9796,11.6649
3451,138.040,45.2250,10.2775
3452,138.080,41.9097,9.0667
3453,138.120,42.5048,10.7516
3454,138.160,41.1306,10.9873
3455,138.200,45.0956,11.1358
3456,138.240,45.5873,11.0937
3457,138.280,48.7202,10.7235
3458,138.320,47.6091,9.4768
3459,138.360,50.5447,9.8627
3460,138.400,49.8151,10.6704
3461,138.440,82.5933,39.7265
3462,138.480,126.6085,63.6918
3463,138.520,82.5067,63.8835
3464,138.560,125.7656,62.7589
3465,138.600,83.0908,62.8749
3466,138.640,125.4421,62.7803
3467,138.680,83.1328,63.1946
3468,138.720,127.3673,64.5985
3469,138.760,83.0271,65.0384
3470,138.800,126.6547,64.4282
3471,138.840,82.7010,64.4267
3472,138.880,123.8167,62.3085
3473,138.920,82.4722,62.4624
3474,138.960,125.3919,63.5086
3475,139.000,82.1053,64.1356
3476,139.040,123.3107,62.4312
3477,139.080,82.2397,62.6679
3478,139.120,123.4524,62.9394
3479,139.160,55.0861,88.6926
3480,139.200,44.0621,14.0589
3481,139.240,54.3026,18.0426
3482,139.280,45.0883,17.5222
3483,139.320,56.3987,18.6972
3484,139.360,46.4460,18.9319
3485,139.400,52.3488,17.8156
3486,139.440,40.3138,17.7697
3487,139.480,52.0806,16.5153
3488,139.520,43.5881,13.9171
3489,139.560,83.5662,48.1377
3490,139.600,81.5553,5.0611
3491,139.640,83.4573,5.0815
3492,139.680,81.6507,5.3708
3493,139.720,82.7990,4.4822
3494,139.760,70.4057,49.6654
3495,139.800,65.1702,29.8315
3496,139.840,58.4481,26.1819
3497,139.880,67.1678,27.9063
3498,139.920,69.3501,26.6641
3499,139.960,77.6459,28.1010
3500,140.000,78.1587,27.3705
3501,140.040,86.4320,27.6863
3502,140.080,84.4356,27.0281
3503,140.120,94.5156,25.7305
3504,140.160,87.4577,22.6361
3505,140.200,95.6887,21.5894
3506,140.240,86.7803,21.4933
3507,140.280,91.3451,21.5657
3508,140.320,85.1990,21.2695
3509,140.360,87.5650,21.4538
3510,140.400,81.1385,21.5531
3511,140.440,81.5056,20.2350
3512,140.480,76.5093,16.0360
3513,140.520,75.5092,17.0925
3514,140.560,69.1050,17.1097
3515,140.600,72.7994,18.7885
3516,140.640,63.0722,21.1567
3517,140.680,71.1060,21.7784
3518,140.720,62.4801,22.3448
3519,140.760,68.7469,21.9990
3520,140.800,62.9988,20.3865
3521,140.840,62.5758,7.3955
3522,140.880,63.4719,10.5985
3523,140.920,66.0097,15.9159
3524,140.960,71.2704,20.4081
3525,141.000,83.5194,27.0291
3526,141.040,87.5841,31.9426
3527,141.080,59.1906,37.8597
3528,141.120,27.4806,35.1839
3529,141.160,18.1050,11.1536
3530,141.200,52.1769,43.2360
3531,141.240,50.8497,12.8466
3532,141.280,49.0067,12.6371
3533,141.320,46.5847,13.6500
3534,141.360,44.4800,13.9302
3535,141.400,42.8722,12.6587
3536,141.440,42.4028,11.1376
3537,141.480,43.1522,11.3287
3538,141.520,43.9307,10.1899
3539,141.560,45.0807,8.7324
3540,141.600,46.1364,9.6324
3541,141.640,46.9215,7.1688
3542,141.680,76.2661,34.4624
3543,141.720,87.5162,27.6148
3544,141.760,57.7584,42.0064
3545,141.800,41.0429,24.3291
3546,141.840,38.0240,13.6313
3547,141.880,37.4517,4.3879
3548,141.920,39.2624,13.0169
3549,141.960,41.8874,12.0127
3550,142.000,42.7752,6.0446
3551,142.040,42.4685,9.8370
3552,142.080,42.5555,10.0762
3553,142.120,43.0385,9.3858
3554,142.160,44.4391,10.0260
3555,142.200,47.8946,12.9191
3556,142.240,56.4616,18.0972
3557,142.280,60.9916,17.1104
3558,142.320,62.3382,10.9517
3559,142.360,62.6255,10.6092
3560,142.400,63.1465,14.6765
3561,142.440,63.2444,15.7068
3562,142.480,62.6663,17.1899
3563,142.520,60.8741,18.4060
3564,142.560,60.6244,15.4873
3565,142.600,60.3397,10.8551
3566,142.640,60.5429,8.2285
3567,142.680,60.9482,9.8789
3568,142.720,61.5644,11.2515
3569,142.760,62.4902,10.9004
3570,142.800,62.7015,9.4889
3571,142.840,62.9444,8.4303
3572,142.880,62.9487,6.2091
3573,142.920,63.2703,7.3852
3574,142.960,63.0731,8.9371
3575,143.000,62.7192,7.6640
3576,143.040,62.4438,7.5067
3577,143.080,62.2866,7.3653
3578,143.120,60.9395,4.9839
3579,143.160,60.4295,3.8150
3580,143.200,60.1619,5.4210
3581,143.240,60.1678,6.4437
3582,143.280,60.4991,8.2193
3583,143.320,60.6133,12.2230
3584,143.360,60.3624,14.4924
3585,143.400,61.1116,17.6133
3586,143.440,61.5738,16.4840
3587,143.480,62.9099,12.2721
3588,143.520,63.9824,8.2143
3589,143.560,63.7658,7.4053
3590,143.600,62.9424,5.3083
3591,143.640,63.7634,8.1527
3592,143.680,62.6295,7.9926
3593,143.720,61.2074,8.8254
3594,143.760,59.7397,8.4159
3595,143.800,60.0883,8.6469
3596,143.840,59.6368,9.6590
3597,143.880,60.6120,11.8433
3598,143.920,62.1519,10.0198
3599,143.960,64.1897,7.4390
3600,144.000,66.4067,11.2038
3601,144.040,69.1241,12.5946
3602,144.080,72.6958,11.7368
3603,144.120,74.8041,9.3164
3604,144.160,75.9661,7.5353
3605,144.200,77.9074,7.9203
3606,144.240,80.2110,9.2798
3607,144.280,82.6538,7.7840
3608,144.320,82.5742,4.4037
3609,144.360,83.6767,5.2863
3610,144.400,83.8828,5.1849
3611,144.440,83.3439,4.2093
3612,144.480,83.4751,4.2385
3613,144.520,83.3040,3.6780
3614,144.560,83.3342,3.1656
3615,144.600,82.2756,6.1787
3616,144.640,82.2381,6.9662
3617,144.680,81.6099,9.1062
3618,144.720,79.7374,10.6091
3619,144.760,79.2188,10.5342
3620,144.800,77.6524,10.3710
3621,144.840,76.1026,10.8325
3622,144.880,74.6137,12.1467
3623,144.920,72.0303,12.9634
3624,144.960,69.2507,14.5443
3625,145.000,67.3967,15.2143
3626,145.040,66.3006,14.7933
3627,145.080,65.3738,15.1192
3628,145.120,65.7324,13.7354
3629,145.160,67.1615,13.8869
3630,145.200,67.7548,13.4877
3631,145.240,68.3594,12.1479
3632,145.280,69.2067,8.7392
3633,145.320,68.8290,7.3240
3634,145.360,68.5726,9.0032
3635,145.400,67.4308,8.2585
3636,145.440,67.0185,8.1731
3637,145.480,66.5764,5.9913
3638,145.520,66.7364,7.5346
3639,145.560,66.5085,8.2815
3640,145.600,66.7666,7.3795
3641,145.640,66.2390,4.8733
3642,145.680,65.6501,7.3391
3643,145.720,65.0310,10.7233
3644,145.760,63.5990,11.1694
3645,145.800,61.9690,11.4637
3646,145.840,60.7133,9.8135
3647,145.880,59.8269,9.2660
3648,145.920,59.1835,7.1141
3649,145.960,59.4017,5.6482
3650,146.000,59.6622,5.3206
3651,146.040,60.2226,8.2224
3652,146.080,60.2854,5.2143
3653,146.120,61.2296,6.7950
3654,146.160,62.8514,10.2538
3655,146.200,64.5876,10.2455
3656,146.240,65.3098,13.3596
3657,146.280,64.9987,12.8240
3658,146.320,65.7185,11.6731
3659,146.360,66.3076,13.6630
3660,146.400,67.1671,13.8997
3661,146.440,67.5402,13.7505
3662,146.480,69.0178,13.5876
3663,146.520,70.8310,14.0140
3664,146.560,71.6005,12.9753
3665,146.600,72.0129,10.9119
3666,146.640,74.0014,9.7033
3667,146.680,73.9414,7.8218
3668,146.720,73.9126,7.1359
3669,146.760,73.1043,6.7784
3670,146.800,71.1900,8.0044
3671,146.840,70.0533,7.1828
3672,146.880,69.5643,8.0422
3673,146.920,67.7697,10.2808
3674,146.960,67.5664,11.2974
3675,147.000,68.4723,13.1208
3676,147.040,67.3957,13.9124
3677,147.080,66.6878,11.3610
3678,147.120,66.3368,9.6826
3679,147.160,66.6386,11.3175
3680,147.200,59.0185,42.0468
3681,147.240,60.1039,11.2586
3682,147.280,61.0662,8.0521
3683,147.320,61.2560,4.7620
3684,147.360,61.5902,3.4926
3685,147.400,61.6852,5.3661
3686,147.440,62.0338,9.2468
3687,147.480,61.3494,10.3169
3688,147.520,61.2025,9.4912
3689,147.560,61.9140,8.6519
3690,147.600,60.9160,8.0563
3691,147.640,61.0513,5.4322
3692,147.680,62.4310,7.5860
3693,147.720,62.3901,6.2802
3694,147.760,63.4509,6.0641
3695,147.800,63.7765,4.8637
3696,147.840,64.5137,4.3992
3697,147.880,65.5831,5.6882
3698,147.920,65.9518,8.8277
3699,147.960,65.4317,8.7568
3700,148.000,66.1489,7.4097
3701,148.040,66.8627,7.1683
3702,148.080,67.5816,5.5710
3703,148.120,68.3868,9.7466
3704,148.160,68.3397,9.2064
3705,148.200,69.5665,8.8513
3706,148.240,69.6160,8.1328
3707,148.280,69.6246,7.6937
3708,148.320,69.0960,7.9149
3709,148.360,69.0322,6.1224
3710,148.400,69.5519,5.9481
3711,148.440,69.1810,7.3703
3712,148.480,69.1216,8.5624
3713,148.520,69.5539,7.3149
3714,148.560,70.0303,8.0688
3715,148.600,69.9001,8.0473
3716,148.640,69.8356,7.8221
3717,148.680,69.8355,8.9299
3718,148.720,70.0713,8.1806
3719,148.760,70.7142,10.6958
3720,148.800,70.7819,10.1282
3721,148.840,71.9892,10.1503
3722,148.880,73.1004,9.2940
3723,148.920,73.8366,9.5998
3724,148.960,74.2889,11.8778
3725,149.000,74.5724,6.4183
3726,149.040,77.1441,7.3833
3727,149.080,77.3910,6.6494
3728,149.120,79.3535,7.9746
3729,149.160,80.0353,6.5822
3730,149.200,80.6617,5.7474
3731,149.240,81.5333,5.3883
3732,149.280,82.5728,4.6326
3733,149.320,84.5847,6.1579
3734,149.360,84.4411,6.3914
3735,149.400,85.2499,7.7368
3736,149.440,87.0978,7.4124
3737,149.480,88.2816,6.1855
3738,149.520,90.0876,5.6800
3739,149.560,88.0001,5.4750
3740,149.600,88.1600,4.2777
3741,149.640,87.9019,5.5398
3742,149.680,87.8969,6.9451
3743,149.720,86.7542,6.2922
3744,149.760,86.8026,6.5097
3745,149.800,85.6707,7.1420
3746,149.840,87.0242,8.5583
3747,149.880,84.3561,7.5155
3748,149.920,84.3366,5.5209
3749,149.960,84.5313,6.1765
3750,150.000,86.2007,4.8018
3751,150.040,41.6118,62.8392
3752,150.080,41.2597,2.2628
3753,150.120,41.2413,2.1865
3754,150.160,41.1958,2.4897
3755,150.200,41.5399,0.6906
3756,150.240,41.4515,2.1426
3757,150.280,41.6422,2.3715
3758,150.320,41.2638,0.8833
3759,150.360,41.5640,2.4852
3760,150.400,41.2893,2.0412
3761,150.440,41.8441,2.1277
3762,150.480,41.4728,1.2953
3763,150.520,42.2221,2.2469
3764,150.560,41.3845,2.3992
3765,150.600,42.2386,1.9131
3766,150.640,41.5006,2.2692
3767,150.680,42.3676,2.6597
3768,150.720,41.4574,2.7158
3769,150.760,42.3320,2.4615
3770,150.800,41.2645,2.9013
3771,150.840,42.6090,3.1745
3772,150.880,41.3649,2.9266
3773,150.920,42.4207,3.4656
3774,150.960,41.2683,3.4726
3775,151.000,42.8172,3.7896
3776,151.040,41.4190,3.1956
3777,151.080,43.2090,3.3919
3778,151.120,41.6217,3.2961
3779,151.160,43.2968,3.3638
3780,151.200,41.9493,3.5267
3781,151.240,43.3257,3.8060
3782,151.280,41.6925,3.7701
3783,151.320,43.5653,3.6451
3784,151.360,41.8653,3.7365
3785,151.400,43.4698,4.1017
3786,151.440,41.6125,3.8063
3787,151.480,43.6120,4.0349
3788,151.520,41.8280,3.6740
3789,151.560,44.0449,3.6398
3790,151.600,41.9823,3.3205
3791,151.640,43.8068,3.9781
3792,151.680,41.4346,3.9533
3793,151.720,43.7697,3.2708
3794,151.760,41.3629,3.6046
3795,151.800,43.7319,3.9069
3796,151.840,41.5260,3.7069
3797,151.880,44.0615,3.1379
3798,151.920,41.5243,3.8747
3799,151.960,44.1693,4.2346
3800,152.000,40.9906,5.8070
3801,152.040,43.7053,2.9269
3802,152.080,40.9753,4.0577
3803,152.120,43.8844,3.1256
3804,152.160,41.0510,3.1059
3805,152.200,44.0097,3.3014
3806,152.240,41.1864,4.2059
3807,152.280,44.2158,3.4748
3808,152.320,41.1713,3.4438
3809,152.360,44.1487,4.2732
3810,152.400,41.0537,4.4200
3811,152.440,44.3415,3.6735
3812,152.480,41.0333,4.3810
3813,152.520,44.3933,4.5602
3814,152.560,41.1071,4.5203
3815,152.600,44.5990,3.9605
3816,152.640,41.0672,4.6296
3817,152.680,44.6296,4.6863
3818,152.720,41.0706,3.9199
3819,152.760,44.7983,4.7374
3820,152.800,41.0240,4.8355
3821,152.840,45.0515,4.9483
3822,152.880,41.1967,4.2011
3823,152.920,44.9595,4.9913
3824,152.960,41.1014,4.7812
3825,153.000,45.1974,4.4582
3826,153.040,41.0444,5.2330
3827,153.080,45.2895,5.4276
3828,153.120,41.0234,5.2306
3829,153.160,45.4123,4.6308
3830,153.200,0.0000,45.4123
